Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1660491271,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1660491272,200,,Aggregated,0.000000,0.000000,760,830,890,910,970,980,990,990,990,990,990,65,41,760.0,660.3118284307129,96.98599100011052,987.6244419992872,10295.36923076923
1660491273,200,,Aggregated,0.000000,0.000000,870,1300,1500,1500,1600,1700,1800,1800,1800,1800,1800,142,50,870.0,902.6485308802323,96.98599100011052,1811.3407529999677,28566.859154929578
1660491274,200,,Aggregated,0.000000,0.000000,1400,1700,2400,2400,2800,2800,2900,2900,2900,2900,2900,206,50,1400.0,1426.176845072767,96.98599100011052,2907.494879999831,25064.94660194175
1660491275,200,,Aggregated,39.000000,25.000000,1500,1800,2400,2400,2800,2900,3200,3900,3900,3900,3900,213,52,1500.0,1480.5951268591075,96.98599100011052,3912.456383999597,154919.91549295775
1660491276,200,,Aggregated,47.666667,16.666667,1600,2400,2800,2900,4300,4400,4500,4500,4500,4500,4500,298,59,1600.0,1888.1907806241281,96.98599100011052,4476.51872500046,313075.4597315436
1660491277,200,,Aggregated,51.500000,12.500000,1700,2400,2800,2900,4300,4400,4500,4500,4500,4500,4500,326,69,1700.0,1957.130671610398,19.530542999746103,4476.51872500046,418000.5766871166
1660491278,200,,Aggregated,43.000000,10.600000,1900,2600,2900,3600,4300,4500,4700,4800,5200,5200,5200,373,76,1900.0,2088.3480395227607,3.9313639999818406,5199.446378000175,453094.5656836461
1660491279,200,,Aggregated,49.833333,9.833333,1900,2600,2900,3600,4300,4500,4700,4800,5200,5200,5200,376,78,1800.0,2071.846355989332,3.825271999630786,5199.446378000175,450044.0106382979
1660491280,200,,Aggregated,47.000000,10.000000,1900,2600,3100,3700,4400,4500,5800,6800,7200,7200,7200,389,81,1900.0,2154.2847267763163,3.825271999630786,7158.093767999162,438972.8406169666
1660491281,200,,Aggregated,46.625000,9.500000,1900,2800,3200,3900,4400,4700,6200,7100,7700,7700,7700,400,87,1900.0,2215.5247367549646,3.825271999630786,7687.853860000359,497228.22
1660491282,200,,Aggregated,41.777778,8.666667,2000,2800,3400,3900,4400,4800,6900,7200,9500,9500,9500,404,88,2000.0,2265.747342371253,3.825271999630786,9477.808024000296,561540.6089108911
1660491283,200,,Aggregated,38.900000,8.100000,2000,2800,3300,3900,4400,4800,6900,7200,9500,9500,9500,405,89,2000.0,2267.1649929333003,3.825271999630786,9477.808024000296,560177.0098765432
1660491284,200,,Aggregated,40.000000,8.700000,2000,2800,3400,3900,4400,4800,6900,7200,9500,9500,9500,406,90,2000.0,2272.3746916231194,3.825271999630786,9477.808024000296,558820.1280788177
1660491285,200,,Aggregated,40.000000,8.700000,2000,2800,3400,3900,4400,4800,6900,7200,9500,9500,9500,406,90,2000.0,2272.3746916231194,3.825271999630786,9477.808024000296,558820.1280788177
1660491286,200,,Aggregated,26.200000,3.900000,2100,2800,3700,4000,4500,5800,7500,8500,13000,13000,13000,417,98,2100.0,2416.463570242171,3.825271999630786,13183.934339999723,610979.5083932853
1660491287,200,,Aggregated,20.000000,4.000000,2100,2900,3700,4200,4600,6400,8800,12000,14000,14000,14000,423,99,2100.0,2536.195397609896,3.825271999630786,14369.69381200015,636670.2174940899
1660491288,200,,Aggregated,19.100000,3.700000,2200,2900,3800,4200,4700,6800,9500,12000,15000,15000,15000,426,101,2200.0,2584.8042379436324,3.825271999630786,15119.151432000763,664828.190140845
1660491289,200,,Aggregated,11.800000,3.900000,2200,2900,3900,4300,5200,7100,11000,12000,15000,15000,15000,433,103,2200.0,2689.8242330646376,3.825271999630786,15119.151432000763,654739.193995381
1660491290,200,,Aggregated,11.800000,3.900000,2200,2900,3900,4300,5200,7100,11000,12000,15000,15000,15000,433,103,2200.0,2689.8242330646376,3.825271999630786,15119.151432000763,654739.193995381
1660491291,200,,Aggregated,5.300000,2.500000,2400,3200,4200,4400,6600,9700,15000,17000,18000,18000,18000,454,112,2400.0,3095.672852136537,3.825271999630786,18012.303434000387,900434.1982378855
1660491293,200,,Aggregated,4.400000,2.200000,2400,3700,4300,4500,8200,15000,18000,19000,20000,20000,20000,477,118,2400.0,3613.981681528271,3.825271999630786,19705.768452000484,1207069.1132075472
1660491294,200,,Aggregated,4.400000,2.200000,2600,4000,4500,5800,11000,15000,18000,19000,20000,20000,20000,508,118,2500.0,4038.5183939999743,3.825271999630786,19795.834447000743,1166889.655511811
1660491295,200,,Aggregated,6.400000,3.000000,2600,4000,4500,6100,11000,15000,19000,20000,20000,20000,20000,513,119,2600.0,4163.768520138377,3.825271999630786,20337.78227699986,1236886.5536062378
1660491296,200,,Aggregated,10.300000,2.900000,2800,4300,6100,8300,15000,18000,20000,21000,22000,22000,22000,569,129,2800.0,4909.892970056212,3.825271999630786,22098.29034499944,1584577.5905096661
1660491297,200,,Aggregated,10.300000,2.900000,2800,4300,6100,8300,15000,18000,20000,21000,22000,22000,22000,570,129,2800.0,4901.377584075411,3.825271999630786,22098.29034499944,1582137.5175438595
1660491298,200,,Aggregated,10.300000,2.900000,2800,4300,6100,8300,15000,18000,20000,21000,22000,22000,22000,570,129,2800.0,4901.377584075411,3.825271999630786,22098.29034499944,1582137.5175438595
1660491299,200,,Aggregated,15.000000,3.800000,2800,4400,6400,8800,15000,19000,21000,22000,24000,24000,24000,578,129,2800.0,5116.206893261217,3.825271999630786,23754.838376999942,1657118.1453287196
1660491300,200,,Aggregated,15.300000,3.100000,2800,4400,6600,9500,15000,19000,21000,22000,24000,24000,24000,583,130,2800.0,5227.5812963739,3.825271999630786,23754.838376999942,1667494.9639794168
1660491301,200,,Aggregated,15.300000,3.100000,2800,4400,6600,9500,15000,19000,21000,22000,24000,24000,24000,583,130,2800.0,5227.5812963739,3.825271999630786,23754.838376999942,1667494.9639794168
1660491302,200,,Aggregated,15.200000,2.800000,2900,4500,7100,10000,16000,20000,22000,22000,27000,27000,27000,596,135,2900.0,5477.114085268429,3.825271999630786,26891.339386000254,1679751.062080537
1660491303,200,,Aggregated,15.200000,2.800000,2900,4500,7100,10000,16000,20000,22000,22000,27000,27000,27000,596,135,2900.0,5477.114085268429,3.825271999630786,26891.339386000254,1679751.062080537
1660491304,200,,Aggregated,15.000000,2.700000,2900,4500,7500,11000,17000,20000,22000,23000,27000,27000,27000,606,138,2900.0,5687.42374447852,3.825271999630786,27219.105100999514,1721867.382838284
1660491305,200,,Aggregated,14.200000,2.300000,3000,4800,8200,11000,17000,21000,22000,24000,27000,27000,27000,622,149,3000.0,5845.062730778104,3.825271999630786,27219.105100999514,1744959.3922829581
1660491306,200,,Aggregated,12.800000,1.700000,3100,5100,8300,11000,17000,21000,23000,24000,27000,27000,27000,625,149,3100.0,5940.60967878077,3.825271999630786,27219.105100999514,1803234.1184
1660491307,200,,Aggregated,11.400000,3.100000,3200,5300,8600,11000,17000,21000,23000,25000,27000,27000,27000,637,153,3200.0,6073.576499822574,3.825271999630786,27219.105100999514,1813426.054945055
1660491308,200,,Aggregated,6.900000,2.100000,3700,6300,10000,13000,19000,22000,26000,28000,30000,30000,30000,681,166,3700.0,6593.761036737118,3.825271999630786,29596.060144999683,2024758.6299559472
1660491309,200,,Aggregated,5.500000,2.000000,3800,6800,10000,12000,19000,22000,26000,27000,30000,30000,30000,708,168,3800.0,6695.545615792345,3.825271999630786,29596.060144999683,1991508.1765536724
1660491310,200,,Aggregated,10.400000,3.600000,3800,6800,10000,12000,19000,22000,26000,27000,30000,30000,30000,714,169,3800.0,6695.233041728265,3.825271999630786,29596.060144999683,1975552.5966386555
1660491311,200,,Aggregated,10.400000,3.600000,3800,6800,10000,12000,19000,22000,26000,27000,30000,30000,30000,714,169,3800.0,6695.233041728265,3.825271999630786,29596.060144999683,1975552.5966386555
1660491312,200,,Aggregated,12.700000,3.800000,3900,6900,10000,12000,19000,22000,27000,28000,30000,30000,30000,716,169,3800.0,6756.794114337964,3.825271999630786,29596.060144999683,2008819.8645251396
1660491313,200,,Aggregated,12.700000,3.800000,3900,7000,11000,13000,19000,23000,27000,28000,30000,30000,30000,730,176,3900.0,6872.239379131484,3.825271999630786,29596.060144999683,2028129.0465753425
1660491314,200,,Aggregated,12.700000,3.800000,3900,7000,11000,13000,19000,23000,27000,28000,30000,30000,30000,730,176,3900.0,6872.239379131484,3.825271999630786,29596.060144999683,2028129.0465753425
1660491315,200,,Aggregated,12.700000,3.800000,3900,7000,11000,13000,19000,23000,27000,28000,30000,30000,30000,730,176,3900.0,6872.239379131484,3.825271999630786,29596.060144999683,2028129.0465753425
1660491316,200,,Aggregated,13.400000,4.100000,4000,7100,11000,13000,20000,22000,27000,28000,30000,30000,30000,742,180,4000.0,7005.304113024235,3.825271999630786,29596.060144999683,2015950.9636118598
1660491317,200,,Aggregated,10.800000,2.700000,4200,7200,11000,13000,20000,23000,27000,28000,30000,30000,30000,756,186,4200.0,7125.040793801565,3.825271999630786,29596.060144999683,2034705.3267195767
1660491318,200,,Aggregated,10.800000,2.700000,4200,7200,11000,13000,20000,23000,27000,28000,30000,30000,30000,756,186,4200.0,7125.040793801565,3.825271999630786,29596.060144999683,2034705.3267195767
1660491319,200,,Aggregated,10.800000,2.700000,4200,7200,11000,13000,20000,23000,27000,28000,30000,30000,30000,756,186,4200.0,7125.040793801565,3.825271999630786,29596.060144999683,2034705.3267195767
1660491320,200,,Aggregated,10.800000,2.700000,4200,7200,11000,13000,20000,23000,27000,28000,30000,30000,30000,756,186,4200.0,7125.040793801565,3.825271999630786,29596.060144999683,2034705.3267195767
1660491321,200,,Aggregated,8.200000,2.100000,4300,7500,11000,14000,20000,23000,27000,28000,30000,30000,30000,762,186,4200.0,7221.4908422663875,3.825271999630786,29596.060144999683,2019656.7047244094
1660491322,200,,Aggregated,8.200000,2.100000,4300,7500,11000,14000,20000,23000,27000,28000,30000,30000,30000,762,186,4200.0,7221.4908422663875,3.825271999630786,29596.060144999683,2019656.7047244094
1660491323,200,,Aggregated,8.200000,2.100000,4300,7500,11000,14000,20000,23000,27000,28000,30000,30000,30000,762,186,4200.0,7221.4908422663875,3.825271999630786,29596.060144999683,2019656.7047244094
1660491324,200,,Aggregated,4.800000,1.700000,4300,7700,11000,14000,20000,23000,27000,28000,30000,30000,30000,768,189,4300.0,7306.929977011702,3.825271999630786,29596.060144999683,2058150.5104166667
1660491325,200,,Aggregated,4.700000,1.700000,4300,7800,11000,14000,20000,23000,27000,28000,30000,30000,30000,772,193,4300.0,7346.387046915785,3.825271999630786,29596.060144999683,2047534.615284974
1660491326,200,,Aggregated,4.700000,1.700000,4300,7800,11000,14000,20000,23000,27000,28000,30000,30000,30000,772,193,4300.0,7346.387046915785,3.825271999630786,29596.060144999683,2047534.615284974
1660491327,200,,Aggregated,3.800000,1.300000,4300,8300,12000,14000,20000,23000,27000,28000,30000,30000,30000,779,200,4300.0,7405.83315731192,3.825271999630786,29596.060144999683,2029219.1283697048
1660491328,200,,Aggregated,4.200000,1.700000,4300,8500,12000,15000,20000,23000,27000,28000,30000,30000,30000,789,201,4300.0,7580.3629140025205,3.825271999630786,29596.060144999683,2039564.3941698351
1660491329,200,,Aggregated,3.000000,1.300000,4400,9000,13000,15000,21000,24000,28000,29000,32000,32000,32000,802,204,4400.0,7808.980371509962,3.825271999630786,32190.047953999965,2042608.9264339153
1660491330,200,,Aggregated,3.000000,1.300000,4400,9000,13000,15000,21000,24000,28000,29000,32000,32000,32000,802,204,4400.0,7808.980371509962,3.825271999630786,32190.047953999965,2042608.9264339153
